MAX_LEN,MAX_THRESHOLD,MIN_LEN,MIN_THRESHOLD,N_ASSEMBLIES,SPECIES
4118402,4530242.2,4118402,3706561.8000000003,1,Flagellimonas sp.
6665617,7165617.0,6665617,6165617.0,1,Flammeovirgaceae bacterium
3944211,4338632.100000001,3944211,3549789.9,1,Flaviramulus ichthyoenteri
5940863,6440863.0,5940863,5440863.0,1,Flavisolibacter sp.
2768102,3044912.2,2768102,2491291.8000000003,1,Flavobacteriaceae bacterium
4521259,4973384.9,4521259,4069133.1,1,Flavobacterium akiainvivens
3559884,3915872.4000000004,3559884,3203895.6,1,Flavobacterium branchiophilum
3329120,3662032.0000000005,3162432,2846188.8000000003,4,Flavobacterium columnare
2993089,3292397.9000000004,2993089,2693780.1,1,Flavobacterium indicum
6096872,6596872.0,5109718,4609718.0,2,Flavobacterium johnsoniae
2900735,3190808.5000000005,2684585,2416126.5,14,Flavobacterium psychrophilum
3790620,4169682.0000000005,3790620,3411558.0,1,Flavobacterium sp.
3818500,4200350.0,3818500,3436650.0,1,Flavonifractor plautii
2526590,2779249.0,2526590,2273931.0,1,Flexistipes sinusarabici
3689573,4058530.3000000003,3635360,3271824.0,2,Fluoribacter dumoffii
4633577,5096934.7,4633577,4170219.3000000003,1,Fluviicola taffensis
4228350,4651185.0,4228350,3805515.0,1,Formosa agariphila
4305801,4736381.100000001,4305801,3875220.9,1,Formosa haliotis
5208103,5708103.0,5208103,4708103.0,1,Fortiea contorta
1945310,2139841.0,1913619,1722257.1,2,Francisella cf.
1658482,1824330.2000000002,1658482,1492633.8,1,Francisella guangzhouensis
1859830,2045813.0000000002,1858987,1673088.3,4,Francisella noatunensis
1540768,1694844.8,1516676,1365008.4000000001,2,Francisella persica
2045775,2250352.5,2017400,1815660.0,6,Francisella philomiragia
2035931,2239524.1,2015987,1814388.3,2,Francisella sp.
1899676,2089643.6,1883401,1695060.9000000001,28,Francisella tularensis
7497934,7997934.0,7497934,6997934.0,1,Frankia alni
8815781,9315781.0,8815781,8315781.0,1,Frankia inefficax
8982042,9482042.0,5433628,4933628.0,4,Frankia sp.
5323186,5823186.0,5323186,4823186.0,1,Frankia symbiont
3603458,3963803.8000000003,3603458,3243112.2,1,Frateuria aurantia
2728333,3001166.3000000003,2728333,2455499.7,1,Fretibacterium fastidiosum
3141079,3455186.9000000004,3141079,2826971.1,1,Frigoribacterium sp.
2692351,2961586.1,2692351,2423115.9,1,Frischella perrara
4345897,4780486.7,4345897,3911307.3000000003,1,Frondihabitans sp.
3705815,4076396.5000000005,3705815,3335233.5,1,Fulvimarina pelagi
2600840,2860924.0,2038535,1834681.5,16,Fusobacterium nucleatum
2687335,2956068.5000000005,2687335,2418601.5,1,Gallibacterium anatis
3162471,3478718.1,3162471,2846223.9,1,Gallionella capsiferriformans
3656958,4022653.8000000003,3243537,2919183.3000000003,2,Gammaproteobacteria bacterium
1726519,1899170.9000000001,1553233,1397909.7,4,Gardnerella vaginalis
4681111,5149222.100000001,4681111,4212999.9,1,Geitlerinema sp.
1769679,1946646.9000000001,1769679,1592711.1,1,Gemella sp.
5421495,5921495.0,5421495,4921495.0,1,Geminicoccus roseus
4263418,4689759.800000001,4263418,3837076.2,1,Geminocystis herdmanii
3883409,4271749.9,3883409,3495068.1,1,Geminocystis sp.
9045424,9545424.0,9045424,8545424.0,1,Gemmata sp.
4636964,5100660.4,4636964,4173267.6,1,Gemmatimonas aurantiaca
3475523,3823075.3000000003,3475523,3127970.7,1,Geoalkalibacter subterraneus
3446630,3791293.0000000005,3446630,3101967.0,1,Geobacillus genomosp.
3587279,3946006.9000000004,3544776,3190298.4,2,Geobacillus kaustophilus
3840330,4224363.0,3410035,3069031.5,9,Geobacillus sp.
3654829,4020311.9000000004,3622385,3260146.5,2,Geobacillus stearothermophilus
3709476,4080423.6000000006,3474426,3126983.4,2,Geobacillus subterraneus
3550319,3905350.9000000004,3550319,3195287.1,1,Geobacillus thermodenitrificans
3893306,4282636.600000001,3873105,3485794.5,2,Geobacillus thermoglucosidasius
3596620,3956282.0000000005,3450609,3105548.1,2,Geobacillus thermoleovorans
3389115,3728026.5000000005,3389115,3050203.5,1,Geobacillus vulcani
3555507,3911057.7,3555507,3199956.3000000003,1,Geobacter anodireducens
4615150,5076665.0,4615150,4153635.0,1,Geobacter bemidjiensis
4304501,4734951.100000001,4304501,3874050.9,1,Geobacter daltonii
3917761,4309537.100000001,3917761,3525984.9,1,Geobacter lovleyi
3997420,4397162.0,3997420,3597678.0,1,Geobacter metallireducens
3618700,3980570.0000000005,3618700,3256830.0,1,Geobacter pickeringii
3636051,3999656.1,3636051,3272445.9,1,Geobacter soli
5277406,5777406.0,4745806,4271225.4,2,Geobacter sp.
4566144,5022758.4,3714272,3342844.8000000003,3,Geobacter sulfurreducens
5136364,5636364.0,5136364,4636364.0,1,Geobacter uraniireducens
5322497,5822497.0,5322497,4822497.0,1,Geodermatophilus obscurus
4241730,4665903.0,4241730,3817557.0,1,Geopsychrobacter electrodiphilus
3139412,3453353.2,2901642,2611477.8000000003,2,Gilliamella apicola
4076148,4483762.800000001,4076148,3668533.2,1,Gilvimarinus agarilyticus
4134229,4547651.9,4134229,3720806.1,1,Glaciecola nitratireducens
5052309,5552309.0,5052309,4552309.0,1,Glaciecola sp.
4724791,5197270.100000001,4724791,4252311.9,1,Gloeobacter kilaueensis
4659019,5124920.9,4659019,4193117.1,1,Gloeobacter violaceus
5431448,5931448.0,5431448,4931448.0,1,Gloeocapsa sp.
3944163,4338579.300000001,3887492,3498742.8000000003,2,Gluconacetobacter diazotrophicus
3205716,3526287.6,3205716,2885144.4,1,Gluconobacter frateurii
3606417,3967058.7,2702173,2431955.7,4,Gluconobacter oxydans
5208602,5708602.0,5208602,4708602.0,1,Gordonia bronchialis
6328722,6828722.0,5669805,5169805.0,2,Gordonia polyisoprenivorans
5441391,5941391.0,4428727,3985854.3000000003,2,Gordonia sp.
5701501,6201501.0,5701501,5201501.0,1,Gordonia terrae
3608022,3968824.2,3608022,3247219.8000000003,1,Gordonibacter pamelaeae
3798465,4178311.5000000005,3798465,3418618.5,1,Gramella forsetii
2736589,3010247.9000000004,2708355,2437519.5,4,Granulibacter bethesdensis
1743361,1917697.1,1743361,1569024.9000000001,1,Granulicatella elegans
6237577,6737577.0,6237577,5737577.0,1,Granulicella mallensis
6475959,6975959.0,6475959,5975959.0,1,Gynuella sunshinyii
1698955,1868850.5000000002,1698955,1529059.5,1,Haemophilus ducreyi
2007018,2207719.8000000003,1799554,1619598.6,18,Haemophilus influenzae
2112961,2324257.1,2086875,1878187.5,2,Haemophilus parainfluenzae
2324740,2557214.0,2269156,2042240.4000000001,2,Haemophilus parasuis
2263857,2490242.7,2007700,1806930.0,2,Haemophilus somnus
4712721,5183993.100000001,4513426,4062083.4,3,Hafnia alvei
7215267,7715267.0,7215267,6715267.0,1,Hahella chejuensis
2613117,2874428.7,2613117,2351805.3000000003,1,Halanaerobium hydrogeniformans
2309262,2540188.2,2309262,2078335.8,1,Halanaerobium praevalens
9446314,9946314.0,9446314,8946314.0,1,Haliangium ochraceum
8371686,8871686.0,8371686,7871686.0,1,Haliscomenobacter hydrossis
4150632,4565695.2,4150632,3735568.8000000003,1,Halobacillus halophilus
3435933,3779526.3000000003,3435933,3092339.7,1,Halobacteriovorax marinus
2649255,2914180.5000000005,2649255,2384329.5,1,Halobacteroides halobius
3535419,3888960.9000000004,3535419,3181877.1,1,Haloglycomyces albus
4074048,4481452.800000001,4074048,3666643.2,1,Halomonas campaniensis
3973651,4371016.100000001,3973651,3576285.9,1,Halomonas chromatireducens
4061296,4467425.600000001,4061296,3655166.4,1,Halomonas elongata
5486793,5986793.0,3740234,3366210.6,3,Halomonas sp.
3546937,3901630.7,3546937,3192243.3000000003,1,Halomonas zincidurans
3460134,3806147.4000000004,3460134,3114120.6,1,Halorhodospira halochloris
2678452,2946297.2,2678452,2410606.8000000003,1,Halorhodospira halophila
4387428,4826170.800000001,4387428,3948685.2,1,Halotalea alkalilenta
4179170,4597087.0,4179170,3761253.0,1,Halothece sp.
2578146,2835960.6,2578146,2320331.4,1,Halothermothrix orenii
2582886,2841174.6,2582886,2324597.4,1,Halothiobacillus neapolitanus
2908964,3199860.4000000004,2908964,2618067.6,1,Halothiobacillus sp.
1951869,2147055.9000000004,1951869,1756682.1,1,Helcococcus kunzii
1553927,1709319.7000000002,1553927,1398534.3,1,Helicobacter acinonychis
1755458,1931003.8,1755458,1579912.2,1,Helicobacter bizzozeronii
1932823,2126105.3000000003,1932823,1739540.7,1,Helicobacter canis
1947646,2142410.6,1833666,1650299.4000000001,2,Helicobacter cetorum
2240130,2464143.0,2078348,1870513.2,2,Helicobacter cinaedi
1672681,1839949.1,1672681,1505412.9000000001,1,Helicobacter felis
1804601,1985061.1,1804601,1624140.9000000001,1,Helicobacter heilmannii
1799146,1979060.6,1799146,1619231.4000000001,1,Helicobacter hepaticus
1829936,2012929.6,1829936,1646942.4000000001,1,Helicobacter himalayensis
1578097,1735906.7000000002,1578097,1420287.3,1,Helicobacter mustelae
1709911,1880902.1,1531450,1378305.0,78,Helicobacter pylori
1594790,1754269.0000000002,1594790,1435311.0,1,Helicobacter sp.
1920832,2112915.2,1920832,1728748.8,1,Helicobacter typhlonius
3075407,3382947.7,3075407,2767866.3000000003,1,Heliobacterium modesticaldum
3273989,3601387.9000000004,3273989,2946590.1,1,Henriciella marina
4965474,5462021.4,4965474,4468926.600000001,1,Herbaspirillum hiltneri
5611261,6111261.0,5611261,5111261.0,1,Herbaspirillum rubrisubalbicans
5513887,6013887.0,5509723,5009723.0,2,Herbaspirillum seropedicae
2609352,2870287.2,2609352,2348416.8000000003,1,Herbinix sp.
3424307,3766737.7,3424307,3081876.3000000003,1,Herminiimonas arsenicoxydans
6346587,6846587.0,6346587,5846587.0,1,Herpetosiphon aurantiacus
1694430,1863873.0000000002,1694430,1524987.0,1,Hippea maritima
1742311,1916542.1,1742311,1568079.9000000001,1,Hippea sp.
3455622,3801184.2,3455622,3110059.8000000003,1,Hirschia baltica
4468465,4915311.5,4468465,4021618.5,1,Hoeflea phototrophica
4842322,5326554.2,4842322,4358089.8,1,Hoeflea sp.
1743135,1917448.5000000002,1743135,1568821.5,1,Hydrogenobacter thermophilus
1559514,1715465.4000000001,1552607,1397346.3,5,Hydrogenobaculum sp.
2501262,2751388.2,2497233,2247509.7,2,Hydrogenovibrio marinus
3815931,4197524.100000001,3815931,3434337.9,1,Hylemonella gracilis
5277381,5777381.0,3777136,3399422.4,5,Hymenobacter sp.
4904241,5394665.100000001,4904241,4413816.9,1,Hymenobacter swuensis
3808687,4189555.7,3638969,3275072.1,2,Hyphomicrobium denitrificans
3653837,4019220.7,3653837,3288453.3000000003,1,Hyphomicrobium nitrativorans
4757528,5233280.800000001,4056580,3650922.0,3,Hyphomicrobium sp.
3501508,3851658.8000000003,3501508,3151357.2,1,Hyphomonadaceae bacterium
3705021,4075523.1000000006,3705021,3334518.9,1,Hyphomonas neptunium
2839759,3123734.9000000004,2839318,2555386.2,2,Idiomarina loihiensis
3658997,4024896.7,3658997,3293097.3000000003,1,Ignavibacterium album
4830181,5313199.100000001,4830181,4347162.9,1,Ilumatobacter coccineus
3376475,3714122.5000000005,3376475,3038827.5,1,Intestinimonas butyriciproducens
4024382,4426820.2,4024382,3621943.8000000003,1,Intrasporangium calvum
3826972,4209669.2,3826972,3444274.8000000003,1,Isoptericola dokdonensis
3307740,3638514.0000000005,3307740,2976966.0,1,Isoptericola variabilis
5472964,5972964.0,5472964,4972964.0,1,Isosphaera pallida
4221782,4643960.2,4221782,3799603.8000000003,1,Janibacter sp.
4317977,4749774.7,4317977,3886179.3000000003,1,Jannaschia sp.
5949001,6449001.0,5949001,5449001.0,1,Janthinobacterium agaricidamnosum
6421258,6921258.0,4110251,3699225.9,2,Janthinobacterium sp.
2191063,2410169.3000000003,2191063,1971956.7,1,Jeotgalicoccus sp.
5585780,6085780.0,5585780,5085780.0,1,Jiangella gansuensis
2749646,3024610.6,2749646,2474681.4,1,Jonesia denitrificans
1675934,1843527.4000000001,1675934,1508340.6,1,Jonquetella anthropi
2495242,2744766.2,2495242,2245717.8000000003,1,Kangiella geojedonensis
2852073,3137280.3000000003,2852073,2566865.7,1,Kangiella koreensis
2764573,3041030.3000000003,2764573,2488115.7,1,Ketogulonicigenium vulgare
11759770,12259770.0,11759770,11259770.0,1,Kibdelosporangium phytohabitans
4761183,5237301.300000001,4761183,4285064.7,1,Kineococcus radiotolerans
1993144,2192458.4000000004,1992143,1792928.7,29,Kingella kingae
8021569,8521569.0,8021569,7521569.0,1,Kitasatospora cheerisanensis
8783278,9283278.0,8783278,8283278.0,1,Kitasatospora setae
6071363,6571363.0,5865090,5365090.0,6,Klebsiella michiganensis
5944658,6444658.0,5783544,5283544.0,8,Klebsiella oxytoca
5536631,6036631.0,5118878,4618878.0,125,Klebsiella pneumoniae
5314161,5814161.0,5314161,4814161.0,1,Klebsiella quasipneumoniae
5403718,5903718.0,4702949,4232654.100000001,2,Klebsiella sp.
5521203,6021203.0,5090052,4590052.0,4,Klebsiella variicola
3504335,3854768.5000000005,3504335,3153901.5,1,Kocuria flava
2854447,3139891.7,2854447,2569002.3000000003,1,Kocuria palustris
2697540,2967294.0000000005,2697540,2427786.0,1,Kocuria rhizophila
3636659,4000324.9000000004,3636659,3272993.1,1,Komagataeibacter hansenii
3277047,3604751.7,3277047,2949342.3000000003,1,Komagataeibacter xylinus
5033129,5533129.0,5033129,4533129.0,1,Kordia algicida
5303342,5803342.0,5303342,4803342.0,1,Kosakonia oryzae
4902106,5392316.600000001,4902024,4411821.600000001,2,Kosakonia sacchari
2302126,2532338.6,2302126,2071913.4000000001,1,Kosmotoga olearia
2169170,2386087.0,2169170,1952253.0,1,Kosmotoga pacifica
7579488,8079488.0,7579488,7079488.0,1,Kribbella flavida
2964527,3260979.7,921043,828938.7000000001,2,Kurthia sp.
9874926,10374926.0,9874926,9374926.0,1,Kutzneria albida
11646492,12146492.0,11646492,11146492.0,1,Kutzneria sp.
3384766,3723242.6,3384766,3046289.4,1,Kyrpidia tusciae
2785024,3063526.4000000004,2785024,2506521.6,1,Kytococcus sedentarius
12191466,12691466.0,12191466,11691466.0,1,Labilithrix luteola
5297376,5797376.0,5297376,4797376.0,1,Labrenzia alexandrii
5952682,6452682.0,5952682,5452682.0,1,Labrenzia sp.
2914736,3206209.6,2914736,2623262.4,1,Lachnoanaerobaculum sp.
4847594,5332353.4,4533922,4080529.8000000003,3,Lachnoclostridium phytofermentans
7225343,7725343.0,7225343,6725343.0,1,Lachnoclostridium sp.
3859732,4245705.2,2219029,1997126.1,3,Lachnospiraceae bacterium
4378835,4816718.5,4378835,3940951.5,1,Lacimicrobium alkaliphilum
3797980,4177778.0000000005,3296168,2966551.2,2,Lacinutrix sp.
1704859,1875344.9000000001,1704859,1534373.1,1,Lactobacillus acetotolerans
1993560,2192916.0,1991579,1792421.1,3,Lactobacillus acidophilus
2078001,2285801.1,1894401,1704960.9000000001,3,Lactobacillus amylovorus
2672521,2939773.1,2548351,2293515.9,4,Lactobacillus backii
2552671,2807938.1,2291220,2062098.0,4,Lactobacillus brevis
2506301,2756931.1,2500564,2250507.6,2,Lactobacillus buchneri
3113601,3424961.1,3039042,2735137.8000000003,7,Lactobacillus casei
2043161,2247477.1,2043161,1838844.9000000001,1,Lactobacillus crispatus
1986991,2185690.1,1848756,1663880.4000000001,2,Lactobacillus curvatus
1875071,2062578.1,1856951,1671255.9000000001,4,Lactobacillus delbrueckii
2424118,2666529.8000000003,2423489,2181140.1,2,Lactobacillus farciminis
2297851,2527636.1,2064620,1858158.0,4,Lactobacillus fermentum
2317164,2548880.4000000004,2317164,2085447.6,1,Lactobacillus gallinarum
1932394,2125633.4000000004,1879070,1691163.0,3,Lactobacillus gasseri
2590556,2849611.6,2590556,2331500.4,1,Lactobacillus ginsenosidimutans
2160583,2376641.3000000003,2058319,1852487.1,7,Lactobacillus helveticus
2277985,2505783.5,2277985,2050186.5,1,Lactobacillus hokkaidonensis
1229783,1352761.3,1229783,1106804.7,1,Lactobacillus iners
1746219,1920840.9000000001,1604632,1444168.8,2,Lactobacillus jensenii
1992676,2191943.6,1755993,1580393.7,4,Lactobacillus johnsonii
3006812,3307493.2,3006812,2706130.8000000003,1,Lactobacillus koreensis
2001565,2201721.5,2001565,1801408.5,1,Lactobacillus kullabergensis
1514950,1666445.0000000002,1514950,1363455.0,1,Lactobacillus kunkeei
1416623,1558285.3,1389742,1250767.8,2,Lactobacillus lindneri
2326299,2558928.9000000004,2326299,2093669.1,1,Lactobacillus mucosae
3171194,3488313.4000000004,3171194,2854074.6,1,Lactobacillus oris
2995875,3295462.5000000005,2918888,2626999.2,4,Lactobacillus paracasei
3476943,3824637.3000000003,3235324,2911791.6,3,Lactobacillus paracollinoides
3698214,4068035.4000000004,3426323,3083690.7,2,Lactobacillus pentosus
3364521,3700973.1,3131750,2818575.0,17,Lactobacillus plantarum
2234097,2457506.7,1947706,1752935.4000000001,7,Lactobacillus reuteri
3024027,3326429.7,2903890,2613501.0,7,Lactobacillus rhamnosus
2066652,2273317.2,2066652,1859986.8,1,Lactobacillus ruminis
1884661,2073127.1,1884661,1696194.9000000001,1,Lactobacillus sakei
1298316,1428147.6,1298316,1168484.4000000001,1,Lactobacillus sanfranciscensis
1926135,2118748.5,1926135,1733521.5,1,Lactobacillus sp.
1963964,2160360.4000000004,1950135,1755121.5,2,Lactococcus garvieae
2598144,2857958.4000000004,2365589,2129030.1,14,Lactococcus lactis
2394138,2633551.8000000003,2394138,2154724.2,1,Lactococcus piscium
3169329,3486261.9000000004,3169329,2852396.1,1,Laribacter hongkongensis
3142220,3456442.0000000005,3142220,2827998.0,1,Lautropia mirabilis
1915154,2106669.4000000004,1915154,1723638.6,1,Lawsonella clevelandensis
4059653,4465618.300000001,4059653,3653687.7,1,Leadbetterella byssophila
4803917,5284308.7,4803917,4323525.3,1,Leclercia adecarboxylata
4244565,4669021.5,4244565,3820108.5,1,Leeuwenhoekiella blandensis
4181563,4599719.300000001,4181563,3763406.7,1,Legionella fallonii
3440975,3785072.5000000005,3440975,3096877.5,1,Legionella hackeliae
4077332,4485065.2,4077332,3669598.8000000003,1,Legionella longbeachae
2722964,2995260.4000000004,2722964,2450667.6,1,Legionella oakridgensis
3576470,3934117.0000000005,3345687,3011118.3000000003,19,Legionella pneumophila
3596761,3956437.1,2584158,2325742.2,3,Leifsonia xyli
4616371,5078008.100000001,4616371,4154733.9,1,Lelliottia amnigena
9997872,10497872.0,9997872,9497872.0,1,Lentzea sp.
6244812,6744812.0,5125950,4625950.0,4,Leptolyngbya sp.
4325094,4757603.4,4325094,3892584.6,1,Leptonema illini
3603977,3964374.7,3599677,3239709.3000000003,2,Leptospira biflexa
3649879,4014866.9000000004,3554185,3198766.5,8,Leptospira borgpetersenii
4406718,4847389.800000001,4238922,3815029.8000000003,8,Leptospira interrogans
3659905,4025895.5000000005,3659905,3293914.5,1,Leptospira santarosai
2406157,2646772.7,2330585,2097526.5,2,Leptospirillum ferriphilum
2559538,2815491.8000000003,2559538,2303584.2,1,Leptospirillum ferrooxidans
2709324,2980256.4000000004,2709324,2438391.6,1,Leptospirillum sp.
4909403,5400343.300000001,4909403,4418462.7,1,Leptothrix cholodnii
2465610,2712171.0,2465610,2219049.0,1,Leptotrichia buccalis
2281162,2509278.2,2281162,2053045.8,1,Leptotrichia goodfellowii
2444904,2689394.4000000004,2194935,1975441.5,2,Leptotrichia sp.
1645096,1809605.6,1645096,1480586.4000000001,1,Leuconostoc carnosum
1796284,1975912.4000000001,1796284,1616655.6,1,Leuconostoc citreum
1965841,2162425.1,1893499,1704149.1,3,Leuconostoc gelidum
2002721,2202993.1,2002721,1802448.9000000001,1,Leuconostoc kimchii
1737502,1911252.2000000002,1737502,1563751.8,1,Leuconostoc lactis
2038396,2242235.6,1818633,1636769.7,5,Leuconostoc mesenteroides
1877273,2065000.3000000003,1877273,1689545.7,1,Leuconostoc sp.
5096637,5596637.0,5096637,4596637.0,1,Leucothrix mucor
1522119,1674330.9000000001,1504659,1354193.1,2,Liberibacter crescens
3817036,4198739.600000001,3817036,3435332.4,1,Limnochorda pilosa
3372992,3710291.2,2948795,2653915.5,2,Limnohabitans sp.
3115943,3427537.3000000003,2914007,2622606.3000000003,3,Listeria innocua
3045035,3349538.5000000005,2919538,2627584.2,5,Listeria ivanovii
2884551,3173006.1,2884551,2596095.9,1,Listeria marthii
3039897,3343886.7,2839870,2555883.0,86,Listeria monocytogenes
3140155,3454170.5000000005,2797636,2517872.4,3,Listeria seeligeri
2814130,3095543.0000000005,2814130,2532717.0,1,Listeria welshimeri
3063844,3370228.4000000004,3063844,2757459.6,1,Loktanella vestfoldensis
3261541,3587695.1,3261541,2935386.9,1,Luminiphilus syltensis
4625266,5087792.600000001,4485268,4036741.2,4,Luteibacter sp.
3965915,4362506.5,3965915,3569323.5,1,Luteimonas abyssi
5420910,5920910.0,5420910,4920910.0,1,Luteipulveratus mongoliensis
4233244,4656568.4,4233244,3809919.6,1,Luteipulveratus sp.
2966978,3263675.8000000003,2966978,2670280.2,1,Lutibacter sp.
4843789,5328167.9,4843789,4359410.100000001,1,Lysinibacillus fusiformis
4692801,5162081.100000001,4624283,4161854.7,5,Lysinibacillus sphaericus
4662822,5129104.2,4662822,4196539.8,1,Lysinibacillus varians
5916388,6416388.0,5765176,5265176.0,2,Lysobacter antibioticus
6391889,6891889.0,5524066,5024066.0,2,Lysobacter capsici
6157384,6657384.0,6157384,5657384.0,1,Lysobacter enzymogenes
6056618,6556618.0,6056618,5556618.0,1,Lysobacter gummosus
2102324,2312556.4000000004,2102324,1892091.6,1,Macrococcus caseolyticus
1809746,1990720.6,1809746,1628771.4000000001,1,Mageeibacillus indolicus
4719581,5191539.100000001,4719581,4247622.9,1,Magnetococcus marinus
4021307,4423437.7,4021307,3619176.3000000003,1,Magnetospira sp.
4365796,4802375.600000001,4365796,3929216.4,1,Magnetospirillum gryphiswaldense
4967148,5463862.800000001,4967148,4470433.2,1,Magnetospirillum magneticum
4825187,5307705.7,4825187,4342668.3,1,Magnetospirillum sp.
3135972,3449569.2,3135972,2822374.8000000003,1,Mahella australiensis
2731870,3005057.0000000005,2658332,2392498.8000000003,7,Mannheimia haemolytica
2314078,2545485.8000000003,2314078,2082670.2,1,Mannheimia succiniciproducens
2393449,2632793.9000000004,2131927,1918734.3,4,Mannheimia varigena
4514366,4965802.600000001,4514366,4062929.4,1,Maribacter forsetii
3868304,4255134.4,3868304,3481473.6,1,Maribacter sp.
4049130,4454043.0,4049130,3644217.0,1,Maribacter thermophilus
3368780,3705658.0000000005,3368780,3031902.0,1,Maricaulis maris
3779112,4157023.2,3779112,3401200.8000000003,1,Marichromatium purpuratum
2269167,2496083.7,2269167,2042250.3,1,Marinithermus hydrothermalis
2231407,2454547.7,2231407,2008266.3,1,Marinitoga piezophila
4421911,4864102.100000001,4421911,3979719.9,1,Marinobacter adhaerens
3998985,4398883.5,3998985,3599086.5,1,Marinobacter excellens
4326849,4759533.9,3989480,3590532.0,2,Marinobacter hydrocarbonoclasticus
3998597,4398456.7,3998597,3598737.3000000003,1,Marinobacter psychrophilus
4616532,5078185.2,4616532,4154878.8000000003,1,Marinobacter salarius
3975896,4373485.600000001,3975896,3578306.4,1,Marinobacter similis
4768422,5245264.2,4063864,3657477.6,3,Marinobacter sp.
5191608,5691608.0,5191608,4691608.0,1,Marinobacterium sp.
4684316,5152747.600000001,4684316,4215884.4,1,Marinomonas mediterranea
3899940,4289934.0,3899940,3509946.0,1,Marinomonas posidonica
5100344,5600344.0,5100344,4600344.0,1,Marinomonas sp.
4511574,4962731.4,4511574,4060416.6,1,Marivirga tractuosa
4817335,5299068.5,4817335,4335601.5,1,Martelella endophytica
6361416,6861416.0,5554448,5054448.0,3,Massilia sp.
6070411,6570411.0,6070411,5570411.0,1,Mastigocladopsis repens
2209938,2430931.8000000003,2209938,1988944.2,1,Megamonas hypermegale
2504349,2754783.9000000004,2474718,2227246.2,2,Megasphaera elsdenii
3097457,3407202.7,3029287,2726358.3000000003,2,Meiothermus ruber
3300414,3630455.4000000004,3300414,2970372.6,1,Melioribacter roseus
1896191,2085810.1,1846178,1661560.2,3,Melissococcus plutonius
825824,908406.4,793224,713901.6,2,Mesoplasma florum
6200534,6700534.0,6200534,5700534.0,1,Mesorhizobium australicum
7041479,7541479.0,6264489,5764489.0,4,Mesorhizobium ciceri
6364365,6864365.0,6364365,5864365.0,1,Mesorhizobium huakuii
7462792,7962792.0,6529530,6029530.0,4,Mesorhizobium loti
6884444,7384444.0,6884444,6384444.0,1,Mesorhizobium opportunistum
3729652,4102617.2,3728831,3355947.9,2,Mesorhizobium sp.
2974229,3271651.9000000004,2974229,2676806.1,1,Mesotoga prima
2287145,2515859.5,2287145,2058430.5,1,Methylacidiphilum infernorum
2971517,3268668.7,2971517,2674365.3000000003,1,Methylobacillus flagellatus
4543119,4997430.9,4543119,4088807.1,1,Methylobacter luteus
4984690,5483159.0,4984690,4486221.0,1,Methylobacter marinus
5034627,5534627.0,4665210,4198689.0,2,Methylobacter tundripaludum
5943768,6443768.0,5471154,4971154.0,3,Methylobacterium extorquens
6286629,6786629.0,6286629,5786629.0,1,Methylobacterium oryzae
5800441,6300441.0,5800441,5300441.0,1,Methylobacterium populi
5435450,5935450.0,4664957,4198461.3,4,Methylobacterium sp.
3916740,4308414.0,3916740,3525066.0,1,Methylocapsa acidiphila
3424964,3767460.4000000004,3424964,3082467.6,1,Methyloceanibacter caenitepidi
4305430,4735973.0,4305430,3874887.0,1,Methylocella silvestris
3304561,3635017.1,3304561,2974104.9,1,Methylococcus capsulatus
3546604,3901264.4000000004,3546604,3191943.6,1,Methylocystis rosea
4316162,4747778.2,3773444,3396099.6,2,Methylocystis sp.
4235448,4658992.800000001,4235448,3811903.2,1,Methyloferula stellata
4335162,4768678.2,4335162,3901645.8000000003,1,Methylomarinum vadi
4431305,4874435.5,4431305,3988174.5,1,Methylomicrobium agile
4446267,4890893.7,4446267,4001640.3000000003,1,Methylomicrobium album
4668296,5135125.600000001,4668296,4201466.4,1,Methylomicrobium alcaliphilum
4984547,5483001.7,4984547,4486092.3,1,Methylomicrobium buryatense
5051681,5551681.0,5051681,4551681.0,1,Methylomonas methanica
5412720,5912720.0,4849532,4364578.8,2,Methylomonas sp.
2697465,2967211.5000000005,2697465,2427718.5,1,Methylophaga frappieri
3137191,3450910.1,3137191,2823471.9,1,Methylophaga nitratireducenticrescens
2786829,3065511.9000000004,2786829,2508146.1,1,Methylophilaceae bacterium
1352914,1488205.4000000001,1301185,1171066.5,4,Methylophilales bacterium
3079044,3386948.4000000004,2900053,2610047.7,5,Methylophilus sp.
4453493,4898842.300000001,4381575,3943417.5,2,Methylopila sp.
4914499,5405948.9,4914499,4423049.100000001,1,Methylosarcina fibrata
4384919,4823410.9,4384919,3946427.1,1,Methylosarcina lacus
4496051,4945656.100000001,4496051,4046445.9,1,Methylosinus trichosporium
2803787,3084165.7,2547570,2292813.0,2,Methylotenera mobilis
2753666,3029032.6,2545099,2290589.1,5,Methylotenera sp.
3059871,3365858.1,2604277,2343849.3000000003,2,Methylotenera versatilis
4306529,4737181.9,4251015,3825913.5,3,Methyloversatilis discipulorum
4220164,4642180.4,4084506,3676055.4,2,Methyloversatilis universalis
2995511,3295062.1,2995511,2695959.9,1,Methylovorus glucosetrophus
2862391,3148630.1,2862391,2576151.9,1,Methylovorus sp.
4687143,5155857.300000001,4687143,4218428.7,1,Methylovulum miyakonense
2481983,2730181.3000000003,2458610,2212749.0,2,Micavibrio aeruginosavorus
4599046,5058950.600000001,2765822,2489239.8000000003,5,Microbacterium sp.
